Unit price,Quantity,Total,gross income,Rating,Year,Month,Day,IsWeekend,Hour,Average_price_Item,Branch_B,Branch_C,City_Naypyitaw,City_Yangon,Customer_type_Normal,Gender_Male,Product line_Fashion accessories,Product line_Food and beverages,Product line_Health and beauty,Product line_Home and lifestyle,Product line_Sports and travel,Payment_Credit card,Payment_Ewallet,Weekday_Monday,Weekday_Saturday,Weekday_Sunday,Weekday_Thursday,Weekday_Tuesday,Weekday_Wednesday,PartOfTheDay_Afternoon,PartOfTheDay_Evening,PartOfTheDay_Night
97.03,5,509.4075,24.2575,9.3,,,,0,16,101.8815,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
44.65,3,140.6475,6.6975,6.2,,,,0,15,46.8825,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
77.93,9,736.4385,35.0685,7.6,,,,0,16,81.8265,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
71.95,1,75.5475,3.5975,7.3,2021.0,4.0,2.0,0,12,75.5475,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
89.25,8,749.7,35.7,4.7,,,,0,10,93.7125,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
26.02,7,191.247,9.107,5.1,,,,0,17,27.321,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
13.5,10,141.75,6.75,4.8,,,,0,11,14.175,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
99.3,10,1042.65,49.65,6.6,,,,0,14,104.26500000000001,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
51.69,7,379.9215,18.0915,5.5,,,,0,18,54.274499999999996,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
54.73,7,402.2655,19.1555,8.5,,,,0,19,57.466499999999996,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
27.0,9,255.15,12.15,4.8,2021.0,2.0,3.0,0,14,28.35,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
30.24,1,31.752,1.512,8.4,2021.0,4.0,3.0,1,15,31.752,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
89.14,4,374.388,17.828,7.8,2021.0,7.0,1.0,0,12,93.597,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
37.55,10,394.275,18.775,9.3,2021.0,8.0,3.0,0,20,39.427499999999995,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
95.44,10,1002.12,47.72,5.2,2021.0,9.0,1.0,0,13,100.212,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
27.5,3,86.625,4.125,6.5,2021.0,1.0,3.0,1,15,28.875,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
74.97,1,78.7185,3.7485,5.6,,,,0,16,78.7185,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
80.96,8,680.064,32.384,7.4,,,,0,11,85.008,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
94.47,8,793.548,37.788,9.1,,,,0,15,99.1935,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
99.79,2,209.559,9.979,8.0,2021.0,7.0,3.0,1,20,104.7795,False,True,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
73.22,6,461.286,21.966,7.2,,,,0,17,76.881,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
41.24,4,173.208,8.248,7.1,,,,0,16,43.302,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
81.68,4,343.056,16.336,9.1,2021.0,6.0,1.0,0,12,85.764,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
51.32,9,484.974,23.094,5.6,,,,0,19,53.885999999999996,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
65.94,4,276.948,13.188,6.0,,,,0,10,69.237,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
14.36,10,150.78,7.18,5.4,,,,0,14,15.078,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
21.5,9,203.175,9.675,7.8,2021.0,6.0,3.0,0,12,22.575000000000003,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
26.26,7,193.011,9.191,9.9,2021.0,2.0,2.0,0,19,27.573,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
60.96,2,128.016,6.096,4.9,,,,0,19,64.008,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
70.11,6,441.693,21.033,5.2,,,,0,17,73.6155,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
42.08,6,265.104,12.624,8.9,,,,0,12,44.184,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
67.09,5,352.2225,16.7725,9.1,2021.0,3.0,1.0,0,16,70.4445,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False
96.7,5,507.675,24.175,7.0,,,,0,12,101.535,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
35.38,9,334.341,15.921,9.6,2021.0,5.0,1.0,1,19,37.149,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
95.49,7,701.8515,33.4215,8.7,,,,0,18,100.2645,False,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
96.98,4,407.316,19.396,9.4,2021.0,6.0,2.0,0,17,101.829,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
23.65,4,99.33,4.73,4.0,,,,0,13,24.8325,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
82.33,4,345.786,16.466,7.5,2021.0,11.0,1.0,0,10,86.4465,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
26.61,2,55.881,2.661,4.2,,,,0,14,27.9405,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
99.69,5,523.3725,24.9225,9.9,,,,0,12,104.6745,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
74.89,4,314.538,14.978,4.2,2021.0,1.0,3.0,1,15,78.6345,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
40.94,5,214.935,10.235,9.9,2021.0,6.0,1.0,0,13,42.987,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
75.82,1,79.611,3.791,5.8,,,,0,13,79.611,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
46.77,6,294.651,14.031,6.0,2021.0,11.0,3.0,0,13,49.1085,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
32.32,10,339.36,16.16,10.0,,,,0,16,33.936,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
54.07,9,510.9615,24.3315,9.5,,,,0,14,56.7735,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
18.22,7,133.917,6.377,6.6,2021.0,10.0,3.0,1,14,19.131,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
80.48,3,253.512,12.072,8.1,,,,0,12,84.504,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
37.95,10,398.475,18.975,9.7,,,,0,14,39.847500000000004,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
76.82,1,80.661,3.841,7.2,,,,0,18,80.661,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
52.26,10,548.73,26.13,6.2,2021.0,9.0,3.0,0,12,54.873000000000005,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
79.74,1,83.727,3.987,7.3,2021.0,6.0,3.0,0,10,83.727,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
77.5,5,406.875,19.375,4.3,,,,0,20,81.375,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
54.27,5,284.9175,13.5675,4.6,,,,0,14,56.98350000000001,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
13.59,9,128.4255,6.1155,5.8,,,,0,10,14.2695,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
41.06,6,258.678,12.318,8.3,2021.0,5.0,3.0,0,13,43.113,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
19.24,9,181.818,8.658,8.0,2021.0,4.0,3.0,1,16,20.202,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
39.43,6,248.409,11.829,9.4,,,,0,20,41.4015,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
46.22,4,194.124,9.244,6.2,2021.0,12.0,3.0,0,20,48.531,False,True,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
13.98,1,14.679,0.699,9.8,2021.0,4.0,2.0,0,13,14.679,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
39.75,5,208.6875,9.9375,9.6,,,,0,10,41.7375,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
97.79,7,718.7565,34.2265,4.9,,,,0,17,102.67949999999999,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
67.26,4,282.492,13.452,8.0,,,,0,15,70.623,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
13.79,5,72.3975,3.4475,7.8,2021.0,11.0,1.0,0,19,14.479499999999998,False,False,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
68.71,4,288.582,13.742,4.1,2021.0,4.0,1.0,0,19,72.1455,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
56.53,4,237.426,11.306,5.5,2021.0,4.0,3.0,1,19,59.3565,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
23.82,5,125.055,5.955,5.4,,,,0,19,25.011000000000003,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
34.21,10,359.205,17.105,5.1,2021.0,2.0,1.0,0,13,35.9205,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
21.87,2,45.927,2.187,6.9,,,,0,14,22.9635,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
20.97,5,110.0925,5.2425,7.8,2021.0,4.0,1.0,0,13,22.0185,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
25.84,3,81.396,3.876,6.6,2021.0,10.0,3.0,1,18,27.132,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
50.93,8,427.812,20.372,9.2,,,,0,19,53.4765,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
96.11,1,100.9155,4.8055,7.8,,,,0,16,100.9155,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
45.38,4,190.596,9.076,8.7,2021.0,8.0,1.0,1,13,47.649,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
81.51,1,85.5855,4.0755,9.2,,,,0,10,85.5855,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
57.22,2,120.162,5.722,8.3,2021.0,12.0,1.0,0,17,60.081,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
25.22,7,185.367,8.827,8.2,2021.0,4.0,2.0,0,10,26.480999999999998,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38.6,3,121.59,5.79,7.5,,,,0,13,40.53,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
84.05,3,264.7575,12.6075,9.8,,,,0,13,88.2525,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
97.21,10,1020.705,48.605,8.7,2021.0,8.0,2.0,0,13,102.07050000000001,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
25.42,8,213.528,10.168,6.7,,,,0,19,26.691,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
16.28,1,17.094,0.814,5.0,2021.0,9.0,3.0,0,15,17.094,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.61,9,383.7645,18.2745,7.0,2021.0,2.0,1.0,0,13,42.6405,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
53.17,7,390.7995,18.6095,8.9,,,,0,18,55.828500000000005,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
20.87,3,65.7405,3.1305,8.0,,,,0,13,21.9135,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
67.27,5,353.1675,16.8175,6.9,,,,0,17,70.6335,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
90.65,10,951.825,45.325,7.3,2021.0,8.0,3.0,0,10,95.1825,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
69.08,2,145.068,6.908,6.9,,,,0,19,72.534,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
43.27,2,90.867,4.327,5.7,2021.0,8.0,3.0,0,16,45.4335,False,True,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
23.46,6,147.798,7.038,6.4,,,,0,19,24.633,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
95.54,7,702.219,33.439,9.6,2021.0,9.0,3.0,0,14,100.31700000000001,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
47.44,1,49.812,2.372,6.8,,,,0,18,49.812,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
99.24,9,937.818,44.658,9.0,,,,0,19,104.202,False,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
82.93,4,348.306,16.586,9.6,,,,0,16,87.0765,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
33.99,6,214.137,10.197,7.7,2021.0,8.0,3.0,0,15,35.6895,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
17.04,4,71.568,3.408,7.0,2021.0,8.0,3.0,0,20,17.892,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
40.86,8,343.224,16.344,6.5,2021.0,7.0,2.0,0,14,42.903,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
17.44,5,91.56,4.36,8.1,,,,0,19,18.312,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
88.43,8,742.812,35.372,4.3,,,,0,19,92.8515,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
89.21,9,843.0345,40.1445,6.5,,,,0,15,93.6705,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
12.78,1,13.419,0.639,9.5,2021.0,8.0,1.0,1,14,13.419,False,True,True,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
19.1,7,140.385,6.685,9.7,,,,0,10,20.055,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
19.15,1,20.1075,0.9575,9.5,,,,0,17,20.1075,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
27.66,10,290.43,13.83,8.9,,,,0,11,29.043,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
45.74,3,144.081,6.861,6.5,2021.0,10.0,3.0,1,17,48.026999999999994,False,True,True,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
27.07,1,28.4235,1.3535,5.3,2021.0,12.0,1.0,0,20,28.4235,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
39.12,1,41.076,1.956,9.6,,,,0,11,41.076,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
74.71,6,470.673,22.413,6.7,2021.0,1.0,1.0,0,19,78.4455,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22.01,6,138.663,6.603,7.6,2021.0,2.0,1.0,0,18,23.110500000000002,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
63.61,5,333.9525,15.9025,4.8,,,,0,12,66.7905,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
25.0,1,26.25,1.25,5.5,2021.0,3.0,3.0,0,15,26.25,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
20.77,4,87.234,4.154,4.7,,,,0,13,21.8085,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
29.56,5,155.19,7.39,6.9,,,,0,16,31.038,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
77.4,9,731.43,34.83,4.5,,,,0,14,81.27,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
79.39,10,833.595,39.695,6.2,2021.0,7.0,2.0,0,20,83.3595,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
46.57,10,488.985,23.285,7.6,,,,0,13,48.8985,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
35.89,1,37.6845,1.7945,7.9,,,,0,16,37.6845,False,True,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
40.52,5,212.73,10.13,4.5,2021.0,3.0,2.0,0,15,42.546,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
73.05,10,767.025,36.525,8.7,2021.0,3.0,3.0,0,12,76.7025,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
73.95,4,310.59,14.79,6.1,2021.0,3.0,2.0,0,10,77.6475,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
22.62,1,23.751,1.131,6.4,,,,0,18,23.751,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
51.34,5,269.535,12.835,9.1,,,,0,15,53.907000000000004,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
54.55,10,572.775,27.275,7.1,2021.0,2.0,3.0,0,11,57.277499999999996,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
37.15,7,273.0525,13.0025,7.7,2021.0,8.0,2.0,0,13,39.0075,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
37.02,6,233.226,11.106,4.5,,,,0,18,38.871,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
21.58,1,22.659,1.079,7.2,2021.0,9.0,2.0,0,10,22.659,False,True,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
98.84,1,103.782,4.942,8.4,,,,0,11,103.782,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
83.77,6,527.751,25.131,5.4,,,,0,12,87.9585,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
40.05,4,168.21,8.01,9.7,,,,0,11,42.0525,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
43.13,10,452.865,21.565,5.5,2021.0,2.0,2.0,0,18,45.286500000000004,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
72.57,8,609.588,29.028,4.6,,,,0,17,76.1985,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
64.44,5,338.31,16.11,6.6,,,,0,17,67.662,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
65.18,3,205.317,9.777,6.3,,,,0,20,68.43900000000001,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
33.26,5,174.615,8.315,4.2,,,,0,16,34.923,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
84.07,4,353.094,16.814,4.4,2021.0,7.0,3.0,1,16,88.2735,False,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
34.37,10,360.885,17.185,6.7,,,,0,10,36.088499999999996,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
38.6,1,40.53,1.93,6.7,,,,0,11,40.53,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
65.97,8,554.148,26.388,8.4,2021.0,2.0,2.0,0,20,69.2685,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
32.8,10,344.4,16.4,6.2,,,,0,12,34.44,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
37.14,5,194.985,9.285,5.0,2021.0,8.0,1.0,1,13,38.997,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
60.38,10,633.99,30.19,6.0,2021.0,12.0,2.0,0,16,63.399,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
36.98,10,388.29,18.49,7.0,2021.0,1.0,1.0,0,19,38.829,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
49.49,4,207.858,9.898,6.6,,,,0,15,51.9645,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
41.09,10,431.445,20.545,7.3,,,,0,14,43.1445,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
37.15,4,156.03,7.43,8.3,,,,0,18,39.0075,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
22.96,1,24.108,1.148,4.3,,,,0,20,24.108,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
77.68,9,734.076,34.956,9.8,2021.0,4.0,2.0,0,13,81.56400000000001,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
34.7,2,72.87,3.47,8.2,,,,0,19,36.435,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
19.66,10,206.43,9.83,7.2,,,,0,18,20.643,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
25.32,8,212.688,10.128,8.7,2021.0,5.0,3.0,0,20,26.586,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False
12.12,10,127.26,6.06,8.4,2021.0,5.0,3.0,0,13,12.726,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False
99.89,2,209.769,9.989,7.1,,,,0,11,104.8845,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
75.92,8,637.728,30.368,5.5,,,,0,14,79.716,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
63.22,2,132.762,6.322,8.5,2021.0,1.0,1.0,0,15,66.381,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
90.24,6,568.512,27.072,6.2,,,,0,11,94.752,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
98.13,1,103.0365,4.9065,8.9,,,,0,17,103.0365,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
51.52,8,432.768,20.608,9.6,2021.0,2.0,2.0,0,15,54.096,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
73.97,1,77.6685,3.6985,5.4,2021.0,3.0,2.0,0,15,77.6685,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False
31.9,1,33.495,1.595,9.1,2021.0,5.0,1.0,1,12,33.495,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
69.4,2,145.74,6.94,9.0,,,,0,19,72.87,False,True,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
93.31,2,195.951,9.331,6.3,,,,0,17,97.9755,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
88.45,1,92.8725,4.4225,9.5,,,,0,16,92.8725,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
24.18,8,203.112,9.672,9.8,,,,0,20,25.389,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
48.5,3,152.775,7.275,6.7,2021.0,8.0,1.0,1,12,50.925000000000004,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
84.05,6,529.515,25.215,7.7,,,,0,10,88.2525,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
61.29,5,321.7725,15.3225,7.0,,,,0,14,64.3545,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.95,6,100.485,4.785,5.1,2021.0,9.0,2.0,0,17,16.7475,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
90.74,7,666.939,31.759,6.2,,,,0,18,95.277,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
42.91,5,225.2775,10.7275,6.1,2021.0,5.0,1.0,1,17,45.0555,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
54.28,7,398.958,18.998,9.3,,,,0,18,56.99400000000001,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
99.55,7,731.6925,34.8425,7.6,,,,0,12,104.5275,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
58.39,7,429.1665,20.4365,8.2,,,,0,19,61.3095,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
51.47,1,54.0435,2.5735,8.5,,,,0,15,54.0435,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
54.86,5,288.015,13.715,9.8,,,,0,16,57.602999999999994,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
