,Unit price,Quantity,Total,gross income,Rating,Target_Total,HighSpender,Year,Month,Day,IsWeekend,Hour,Average_price_Item,Branch_Avg_Sales_x,Branch_Avg_Sales_y,Branch_B,Branch_C,City_Naypyitaw,City_Yangon,Customer_type_Normal,Gender_Male,Product line_Fashion accessories,Product line_Food and beverages,Product line_Health and beauty,Product line_Home and lifestyle,Product line_Sports and travel,Payment_Credit card,Payment_Ewallet,Weekday_Monday,Weekday_Saturday,Weekday_Sunday,Weekday_Thursday,Weekday_Tuesday,Weekday_Wednesday,PartOfTheDay_Afternoon,PartOfTheDay_Evening,PartOfTheDay_Night
502,93.31,2,195.951,9.331,6.3,195.951,0,,,,False,17,97.9755,319.8725060240964,319.8725060240964,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
503,88.45,1,92.8725,4.4225,9.5,92.8725,0,,,,False,16,92.8725,319.8725060240964,319.8725060240964,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
504,24.18,8,203.112,9.672,9.8,203.112,0,,,,False,20,25.389,311.65604424778763,311.65604424778763,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
505,48.5,3,152.775,7.275,6.7,152.775,0,2021.0,8.0,1.0,True,12,50.925000000000004,319.8725060240964,319.8725060240964,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
506,84.05,6,529.515,25.215,7.7,529.515,1,,,,False,10,88.2525,319.8725060240964,319.8725060240964,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
507,61.29,5,321.7725,15.3225,7.0,321.7725,0,,,,False,14,64.3545,319.8725060240964,319.8725060240964,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
508,15.95,6,100.485,4.785,5.1,100.485,0,2021.0,9.0,2.0,False,17,16.7475,337.0997149390244,337.0997149390244,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
509,90.74,7,666.939,31.759,6.2,666.939,1,,,,False,18,95.277,319.8725060240964,319.8725060240964,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
510,42.91,5,225.2775,10.7275,6.1,225.2775,0,2021.0,5.0,1.0,True,17,45.0555,311.65604424778763,311.65604424778763,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
511,54.28,7,398.958,18.998,9.3,398.958,0,,,,False,18,56.99400000000001,311.65604424778763,311.65604424778763,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
512,99.55,7,731.6925,34.8425,7.6,731.6925,1,,,,False,12,104.5275,311.65604424778763,311.65604424778763,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
513,58.39,7,429.1665,20.4365,8.2,429.1665,0,,,,False,19,61.3095,337.0997149390244,337.0997149390244,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
514,51.47,1,54.0435,2.5735,8.5,54.0435,0,,,,False,15,54.0435,337.0997149390244,337.0997149390244,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
515,54.86,5,288.015,13.715,9.8,288.015,0,,,,False,16,57.602999999999994,319.8725060240964,319.8725060240964,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
516,39.39,5,206.7975,9.8475,8.7,206.7975,0,,,,False,20,41.359500000000004,337.0997149390244,337.0997149390244,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
517,34.73,2,72.933,3.473,9.7,72.933,0,2021.0,1.0,3.0,True,18,36.4665,311.65604424778763,311.65604424778763,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
518,71.92,5,377.58,17.98,4.3,377.58,0,,,,False,15,75.51599999999999,337.0997149390244,337.0997149390244,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
519,45.71,3,143.9865,6.8565,7.7,143.9865,0,,,,False,10,47.9955,319.8725060240964,319.8725060240964,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
520,83.17,6,523.971,24.951,7.3,523.971,1,,,,False,11,87.3285,337.0997149390244,337.0997149390244,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
521,37.44,6,235.872,11.232,5.9,235.872,0,2021.0,6.0,2.0,False,13,39.312000000000005,311.65604424778763,311.65604424778763,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False
522,62.87,2,132.027,6.287,5.0,132.027,0,2021.0,1.0,1.0,False,11,66.0135,337.0997149390244,337.0997149390244,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
523,81.71,6,514.773,24.513,8.0,514.773,1,,,,False,14,85.7955,311.65604424778763,311.65604424778763,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
524,91.41,5,479.9025,22.8525,7.1,479.9025,0,,,,False,16,95.98049999999999,311.65604424778763,311.65604424778763,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
525,39.21,4,164.682,7.842,9.0,164.682,0,,,,False,20,41.1705,319.8725060240964,319.8725060240964,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
526,59.86,2,125.706,5.986,6.7,125.706,0,,,,False,14,62.853,319.8725060240964,319.8725060240964,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
527,54.36,10,570.78,27.18,6.1,570.78,1,2021.0,7.0,2.0,False,11,57.077999999999996,319.8725060240964,319.8725060240964,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
528,98.09,9,926.9505,44.1405,9.3,926.9505,1,,,,False,19,102.9945,311.65604424778763,311.65604424778763,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
529,25.43,6,160.209,7.629,7.0,160.209,0,2021.0,12.0,2.0,False,19,26.7015,311.65604424778763,311.65604424778763,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
530,86.68,8,728.112,34.672,7.2,728.112,1,,,,False,18,91.014,311.65604424778763,311.65604424778763,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
531,22.95,10,240.975,11.475,8.2,240.975,0,2021.0,6.0,2.0,False,19,24.0975,319.8725060240964,319.8725060240964,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
532,16.31,9,154.1295,7.3395,8.4,154.1295,0,,,,False,10,17.125500000000002,337.0997149390244,337.0997149390244,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
533,28.32,5,148.68,7.08,6.2,148.68,0,2021.0,11.0,3.0,False,13,29.736,311.65604424778763,311.65604424778763,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False
534,16.67,7,122.5245,5.8345,7.4,122.5245,0,2021.0,7.0,2.0,False,11,17.5035,337.0997149390244,337.0997149390244,False,True,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
535,73.96,1,77.658,3.698,5.0,77.658,0,2021.0,5.0,1.0,True,11,77.658,319.8725060240964,319.8725060240964,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
536,97.94,1,102.837,4.897,6.9,102.837,0,2021.0,7.0,3.0,True,11,102.837,311.65604424778763,311.65604424778763,False,False,False,True,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
537,73.05,4,306.81,14.61,4.9,306.81,0,,,,False,17,76.7025,311.65604424778763,311.65604424778763,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
538,87.48,6,551.124,26.244,5.1,551.124,1,2021.0,1.0,2.0,True,18,91.854,337.0997149390244,337.0997149390244,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
539,30.68,3,96.642,4.602,9.1,96.642,0,,,,False,11,32.214,311.65604424778763,311.65604424778763,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
540,75.88,1,79.674,3.794,7.1,79.674,0,2021.0,3.0,1.0,False,10,79.674,337.0997149390244,337.0997149390244,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
541,20.18,4,84.756,4.036,5.0,84.756,0,,,,False,12,21.189,319.8725060240964,319.8725060240964,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
542,18.77,6,118.251,5.631,5.5,118.251,0,,,,False,16,19.7085,337.0997149390244,337.0997149390244,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
543,71.2,1,74.76,3.56,9.2,74.76,0,2021.0,5.0,1.0,True,20,74.76,319.8725060240964,319.8725060240964,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
544,38.81,4,163.002,7.762,4.9,163.002,0,,,,False,13,40.7505,319.8725060240964,319.8725060240964,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
545,29.42,10,308.91,14.71,8.9,308.91,0,2021.0,12.0,1.0,False,16,30.891000000000002,311.65604424778763,311.65604424778763,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
546,60.95,9,575.9775,27.4275,6.0,575.9775,1,2021.0,7.0,1.0,False,12,63.997499999999995,311.65604424778763,311.65604424778763,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
547,51.54,5,270.585,12.885,4.2,270.585,0,,,,False,17,54.117,319.8725060240964,319.8725060240964,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
548,66.06,6,416.178,19.818,7.3,416.178,0,,,,False,10,69.363,311.65604424778763,311.65604424778763,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
549,57.27,3,180.4005,8.5905,6.5,180.4005,0,2021.0,9.0,2.0,False,20,60.1335,319.8725060240964,319.8725060240964,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
550,54.31,9,513.2295,24.4395,8.9,513.2295,1,,,,False,10,57.0255,319.8725060240964,319.8725060240964,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
551,58.24,9,550.368,26.208,9.7,550.368,1,2021.0,5.0,2.0,True,12,61.15200000000001,319.8725060240964,319.8725060240964,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
552,22.21,6,139.923,6.663,8.6,139.923,0,2021.0,7.0,3.0,True,10,23.3205,337.0997149390244,337.0997149390244,False,True,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
553,19.32,7,142.002,6.762,6.9,142.002,0,,,,False,18,20.286,311.65604424778763,311.65604424778763,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
554,37.48,3,118.062,5.622,7.7,118.062,0,,,,False,13,39.354,319.8725060240964,319.8725060240964,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
555,72.04,2,151.284,7.204,9.5,151.284,0,2021.0,4.0,2.0,False,19,75.642,319.8725060240964,319.8725060240964,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
556,98.52,10,1034.46,49.26,4.5,1034.46,1,,,,False,20,103.446,337.0997149390244,337.0997149390244,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
557,41.66,6,262.458,12.498,5.6,262.458,0,2021.0,2.0,1.0,False,15,43.743,311.65604424778763,311.65604424778763,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False
558,72.42,3,228.123,10.863,8.2,228.123,0,,,,False,16,76.041,311.65604424778763,311.65604424778763,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
559,21.58,9,203.931,9.711,7.3,203.931,0,,,,False,12,22.659000000000002,319.8725060240964,319.8725060240964,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
560,89.2,10,936.6,44.6,4.4,936.6,1,2021.0,11.0,2.0,False,15,93.66,337.0997149390244,337.0997149390244,False,True,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
561,42.42,8,356.328,16.968,5.7,356.328,0,,,,False,13,44.541,319.8725060240964,319.8725060240964,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
562,74.51,6,469.413,22.353,5.0,469.413,0,,,,False,15,78.2355,311.65604424778763,311.65604424778763,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
563,99.25,2,208.425,9.925,9.0,208.425,0,,,,False,13,104.2125,319.8725060240964,319.8725060240964,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
564,81.21,10,852.705,40.605,6.3,852.705,1,,,,False,13,85.2705,311.65604424778763,311.65604424778763,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
565,49.33,10,517.965,24.665,9.4,517.965,1,2021.0,3.0,2.0,False,16,51.7965,337.0997149390244,337.0997149390244,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False
566,65.74,9,621.243,29.583,7.7,621.243,1,2021.0,1.0,1.0,False,13,69.027,311.65604424778763,311.65604424778763,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
567,79.86,7,586.971,27.951,5.5,586.971,1,2021.0,10.0,1.0,False,10,83.853,319.8725060240964,319.8725060240964,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
568,73.98,7,543.753,25.893,4.1,543.753,1,2021.0,2.0,3.0,False,16,77.679,337.0997149390244,337.0997149390244,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False
569,82.04,5,430.71,20.51,7.6,430.71,0,,,,False,17,86.142,319.8725060240964,319.8725060240964,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
570,26.67,10,280.035,13.335,8.6,280.035,0,,,,False,11,28.003500000000003,319.8725060240964,319.8725060240964,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
571,10.13,7,74.4555,3.5455,8.3,74.4555,0,2021.0,10.0,3.0,True,19,10.6365,311.65604424778763,311.65604424778763,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
572,72.39,2,152.019,7.239,8.1,152.019,0,,,,False,19,76.0095,319.8725060240964,319.8725060240964,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
573,85.91,5,451.0275,21.4775,8.6,451.0275,0,,,,False,14,90.2055,311.65604424778763,311.65604424778763,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
574,81.31,7,597.6285,28.4585,6.3,597.6285,1,2021.0,1.0,3.0,True,19,85.3755,319.8725060240964,319.8725060240964,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
575,60.3,4,253.26,12.06,5.8,253.26,0,,,,False,18,63.315,319.8725060240964,319.8725060240964,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
576,31.77,4,133.434,6.354,6.2,133.434,0,,,,False,14,33.3585,337.0997149390244,337.0997149390244,False,True,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
577,64.27,4,269.934,12.854,7.7,269.934,0,,,,False,13,67.4835,311.65604424778763,311.65604424778763,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
578,69.51,2,145.971,6.951,8.1,145.971,0,2021.0,1.0,3.0,True,12,72.9855,319.8725060240964,319.8725060240964,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
579,27.22,3,85.743,4.083,7.3,85.743,0,2021.0,7.0,1.0,False,12,28.581,337.0997149390244,337.0997149390244,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
580,77.68,4,326.256,15.536,8.4,326.256,0,2021.0,1.0,2.0,True,19,81.564,311.65604424778763,311.65604424778763,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
581,92.98,2,195.258,9.298,8.0,195.258,0,,,,False,15,97.629,337.0997149390244,337.0997149390244,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
582,18.08,4,75.936,3.616,9.5,75.936,0,,,,False,18,18.984,319.8725060240964,319.8725060240964,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
583,63.06,3,198.639,9.459,7.0,198.639,0,,,,False,15,66.21300000000001,319.8725060240964,319.8725060240964,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
584,51.71,4,217.182,10.342,9.8,217.182,0,2021.0,9.0,3.0,False,13,54.2955,311.65604424778763,311.65604424778763,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
585,52.34,3,164.871,7.851,9.2,164.871,0,,,,False,14,54.957,311.65604424778763,311.65604424778763,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
586,43.06,5,226.065,10.765,7.7,226.065,0,2021.0,4.0,2.0,False,16,45.213,311.65604424778763,311.65604424778763,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
587,59.61,10,625.905,29.805,5.3,625.905,1,,,,False,11,62.5905,337.0997149390244,337.0997149390244,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
588,14.62,5,76.755,3.655,4.4,76.755,0,2021.0,4.0,3.0,True,12,15.350999999999999,311.65604424778763,311.65604424778763,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
589,46.53,6,293.139,13.959,4.3,293.139,0,2021.0,3.0,3.0,False,10,48.856500000000004,337.0997149390244,337.0997149390244,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
590,24.24,7,178.164,8.484,9.4,178.164,0,,,,False,17,25.451999999999998,337.0997149390244,337.0997149390244,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
591,45.58,1,47.859,2.279,9.8,47.859,0,2021.0,7.0,2.0,False,14,47.859,311.65604424778763,311.65604424778763,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
592,75.2,3,236.88,11.28,4.8,236.88,0,2021.0,5.0,2.0,True,11,78.96,311.65604424778763,311.65604424778763,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
593,96.8,3,304.92,14.52,5.3,304.92,0,,,,False,13,101.64,319.8725060240964,319.8725060240964,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
594,14.82,3,46.683,2.223,8.7,46.683,0,2021.0,1.0,3.0,True,11,15.561,319.8725060240964,319.8725060240964,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
595,52.2,3,164.43,7.83,9.5,164.43,0,,,,False,13,54.81,311.65604424778763,311.65604424778763,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
596,46.66,9,440.937,20.997,5.3,440.937,0,,,,False,19,48.993,337.0997149390244,337.0997149390244,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
597,36.85,5,193.4625,9.2125,9.2,193.4625,0,,,,False,18,38.6925,337.0997149390244,337.0997149390244,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
598,70.32,2,147.672,7.032,9.6,147.672,0,,,,False,14,73.836,311.65604424778763,311.65604424778763,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
599,83.08,1,87.234,4.154,6.4,87.234,0,,,,False,17,87.234,337.0997149390244,337.0997149390244,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
600,64.99,1,68.2395,3.2495,4.5,68.2395,0,,,,False,10,68.2395,337.0997149390244,337.0997149390244,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
601,77.56,10,814.38,38.78,6.9,814.38,1,,,,False,20,81.438,337.0997149390244,337.0997149390244,False,True,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
602,54.51,6,343.413,16.353,7.8,343.413,0,,,,False,13,57.2355,319.8725060240964,319.8725060240964,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
603,51.89,7,381.3915,18.1615,4.5,381.3915,0,2021.0,8.0,1.0,True,20,54.484500000000004,337.0997149390244,337.0997149390244,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
604,31.75,4,133.35,6.35,8.6,133.35,0,2021.0,8.0,2.0,False,15,33.3375,319.8725060240964,319.8725060240964,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
605,53.65,7,394.3275,18.7775,5.2,394.3275,0,2021.0,10.0,2.0,True,12,56.332499999999996,311.65604424778763,311.65604424778763,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
606,49.79,4,209.118,9.958,6.4,209.118,0,,,,False,19,52.2795,337.0997149390244,337.0997149390244,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
607,30.61,1,32.1405,1.5305,5.2,32.1405,0,,,,False,12,32.1405,311.65604424778763,311.65604424778763,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
608,57.89,2,121.569,5.789,8.9,121.569,0,,,,False,10,60.7845,319.8725060240964,319.8725060240964,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
609,28.96,1,30.408,1.448,6.2,30.408,0,2021.0,7.0,2.0,False,10,30.408,311.65604424778763,311.65604424778763,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
610,98.97,9,935.2665,44.5365,6.7,935.2665,1,2021.0,9.0,3.0,False,11,103.9185,337.0997149390244,337.0997149390244,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
611,93.22,3,293.643,13.983,7.2,293.643,0,,,,False,11,97.88099999999999,319.8725060240964,319.8725060240964,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
612,80.93,1,84.9765,4.0465,9.0,84.9765,0,,,,False,16,84.9765,337.0997149390244,337.0997149390244,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
613,67.45,10,708.225,33.725,4.2,708.225,1,2021.0,3.0,2.0,False,11,70.8225,311.65604424778763,311.65604424778763,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
614,38.72,9,365.904,17.424,4.2,365.904,0,,,,False,12,40.656,311.65604424778763,311.65604424778763,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
615,72.6,6,457.38,21.78,6.9,457.38,0,,,,False,19,76.23,319.8725060240964,319.8725060240964,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
616,87.91,5,461.5275,21.9775,4.4,461.5275,0,,,,False,18,92.3055,337.0997149390244,337.0997149390244,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
617,98.53,6,620.739,29.559,4.0,620.739,1,,,,False,11,103.4565,311.65604424778763,311.65604424778763,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
618,43.46,6,273.798,13.038,8.5,273.798,0,2021.0,7.0,2.0,False,17,45.633,337.0997149390244,337.0997149390244,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
619,71.68,3,225.792,10.752,9.2,225.792,0,,,,False,15,75.264,311.65604424778763,311.65604424778763,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
620,91.61,1,96.1905,4.5805,9.8,96.1905,0,,,,False,19,96.1905,311.65604424778763,311.65604424778763,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
621,94.59,7,695.2365,33.1065,4.9,695.2365,1,,,,False,15,99.31949999999999,319.8725060240964,319.8725060240964,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
622,83.25,10,874.125,41.625,4.4,874.125,1,2021.0,12.0,1.0,False,11,87.4125,319.8725060240964,319.8725060240964,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
623,91.35,1,95.9175,4.5675,6.8,95.9175,0,,,,False,15,95.9175,319.8725060240964,319.8725060240964,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
624,78.88,2,165.648,7.888,9.1,165.648,0,,,,False,16,82.824,319.8725060240964,319.8725060240964,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
625,60.87,2,127.827,6.087,8.7,127.827,0,2021.0,9.0,3.0,False,12,63.9135,311.65604424778763,311.65604424778763,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
626,82.58,10,867.09,41.29,5.0,867.09,1,,,,False,14,86.709,319.8725060240964,319.8725060240964,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
627,53.3,3,167.895,7.995,7.5,167.895,0,,,,False,14,55.965,311.65604424778763,311.65604424778763,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
628,12.09,1,12.6945,0.6045,8.2,12.6945,0,,,,False,18,12.6945,311.65604424778763,311.65604424778763,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
629,64.19,10,673.995,32.095,6.7,673.995,1,,,,False,14,67.3995,311.65604424778763,311.65604424778763,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
630,78.31,3,246.6765,11.7465,5.4,246.6765,0,2021.0,5.0,3.0,False,16,82.2255,311.65604424778763,311.65604424778763,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
631,83.77,2,175.917,8.377,7.0,175.917,0,,,,False,10,87.9585,311.65604424778763,311.65604424778763,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
632,99.7,3,314.055,14.955,4.7,314.055,0,,,,False,11,104.685,319.8725060240964,319.8725060240964,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
633,79.91,3,251.7165,11.9865,5.0,251.7165,0,,,,False,19,83.9055,319.8725060240964,319.8725060240964,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
634,66.47,10,697.935,33.235,5.0,697.935,1,,,,False,15,69.7935,319.8725060240964,319.8725060240964,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
